type,description,severity,location.type,location.coordinates[0],location.coordinates[1],location.name,reportedAt,verified
harassment,Far east available environmental here six child hope guess before wall know seven.,5,Point,77.24268460452312,28.569423528724045,Lajpat Nagar,2024-07-24T04:15:16,True
poor_lighting,Beautiful issue news mention billion bed never.,3,Point,77.13501899792314,28.666346799361772,Zakhira Flyover,2025-02-01T07:07:43,False
unsafe_area,Six tell activity including single right nice yeah drug minute rate college especially.,2,Point,77.20944374636116,28.663332399382067,Sadar Bazar,2024-09-26T17:07:16,False
poor_lighting,Certainly cold every feel site guess want result many pattern leader career.,2,Point,77.24601172626679,28.546073423559136,Sant Nagar,2024-06-17T02:27:54,False
other,Forward per sound forget friend spring teacher wind carry fly water.,2,Point,77.15132054912368,28.64869153339372,Shadipur Metro,2024-08-31T11:27:36,False
theft,Fire who why fact reason make office drug heavy staff hotel box.,2,Point,77.16232805327968,28.582920966569084,Dhaula Kuan,2025-01-19T10:51:22,False
poor_lighting,Or nation race nearly well left remain just.,2,Point,77.24289288843656,28.568172537697894,Lajpat Nagar,2024-10-05T14:47:32,True
harassment,Standard somebody important material plan drug.,3,Point,77.25095589754423,28.59250258428116,Nizamuddin Station,2025-02-25T06:34:20,False
other,Resource smile available wrong look husband media.,4,Point,77.0889544348138,28.483328493749664,Sikandarpur Metro,2025-06-06T22:03:55,True
unsafe_area,Myself so growth time Mr point be shoulder price great positive.,5,Point,77.13519265935831,28.666462770240052,Zakhira Flyover,2024-07-01T16:15:49,False
other,Worker quality hundred sell whole involve action else member million oil offer knowledge.,2,Point,77.24350382772741,28.568320815701213,Lajpat Nagar,2024-11-13T09:01:23,True
harassment,Sign open matter general agency bit indeed which break wait center.,2,Point,77.20411413563467,28.52843001677683,Hauzrani,2024-10-13T14:25:02,False
unsafe_area,Lay deal lot live just recent five feel special boy.,3,Point,77.04865125805588,28.618543053525762,Kali Basti,2025-05-10T06:19:11,True
unsafe_area,Possible quality clearly worker during company civil nice when discussion.,2,Point,77.05277475435649,28.622421933622647,Uttam Nagar,2024-11-18T18:42:15,False
other,Continue policy it ahead pass culture or home relate day sell speak artist big.,3,Point,77.19241524340865,28.6474782842524,Mera Bridge,2025-05-19T02:49:30,False
poor_lighting,Cost for leader energy television month police others particularly only girl suddenly.,3,Point,77.25787483311905,28.735635873578232,Sonia Vihar,2025-02-09T05:37:33,False
poor_lighting,Sport relationship father pass be care brother figure.,2,Point,77.05221592642484,28.621459381510235,Uttam Nagar,2024-08-24T13:29:13,False
other,Really memory industry case himself control player really population yourself.,3,Point,77.25066547902918,28.50466672407212,Sangam Vihar,2025-01-15T23:32:55,True
poor_lighting,Majority cell fire late approach grow act carry.,3,Point,77.24401766802875,28.567957903316543,Lajpat Nagar,2025-04-27T01:45:06,True
poor_lighting,White measure manager range indeed style major bar air set.,2,Point,77.03825791794578,28.58694023279999,Dwarka Sec 9,2024-10-05T21:51:50,False
unsafe_area,Ever Mrs collection leader score she.,4,Point,77.19161773214012,28.647436461075582,Mera Bridge,2025-01-13T23:12:28,False
unsafe_area,Both box simple statement happen state among rest national wrong bill stop.,3,Point,77.16237513070635,28.582353086093068,Dhaula Kuan,2025-04-02T06:26:10,True
other,Fear yourself last give stage keep yes simply down.,2,Point,77.21185278554509,28.645723858474742,Paharganj,2025-04-25T07:41:08,False
theft,Ready technology particular into pattern size spend south now mother others collection without.,3,Point,77.03798569128172,28.585961691934337,Dwarka Sec 9,2024-10-06T02:56:30,False
unsafe_area,Of weight method too spring career seek in arrive.,2,Point,77.25845272584438,28.734621717222993,Sonia Vihar,2024-09-30T04:13:52,True
other,Reduce car chair focus easy such hotel.,4,Point,77.08926760071887,28.483104782330223,Sikandarpur Metro,2024-08-08T16:31:27,True
poor_lighting,Plan physical heart away some shoulder idea seek reason theory lawyer maintain old.,3,Point,77.21508803235244,28.540007948676276,Malviya Nagar,2025-05-17T22:11:45,False
unsafe_area,Room learn professional group as move design.,4,Point,77.08870581338297,28.4831562480745,Sikandarpur Metro,2024-11-28T07:57:09,False
theft,Manager follow exist natural candidate system small thus.,3,Point,77.25720435960652,28.735546003840117,Sonia Vihar,2025-04-06T12:06:39,False
other,Animal phone student administration upon citizen.,2,Point,77.1071318187751,28.721422801954237,Rithala Metro,2024-12-08T18:26:45,True
theft,Yeah into yet travel think few.,4,Point,77.19202670547585,28.648298638440746,Mera Bridge,2025-05-20T01:36:18,False
theft,Behavior growth bar professor power appear personal rise sense.,5,Point,77.19286094385424,28.649169259547435,Mera Bridge,2024-11-28T04:06:39,False
other,Region ability live car difficult quite act.,4,Point,77.15268905070248,28.64837155614773,Shadipur Metro,2025-03-11T14:49:24,False
poor_lighting,Stage write institution car audience him room bill finish thing.,2,Point,77.24379992136859,28.568378352575223,Moolchand Flyover,2024-08-06T17:31:34,False
harassment,Similar send card year central most across practice key reveal.,4,Point,77.2769449098661,28.683234792343228,Seelampur,2025-02-13T09:31:07,False
unsafe_area,Turn pattern kind describe to cause but.,2,Point,77.20983800776983,28.523111714978207,Saket,2025-03-24T23:34:01,True
other,Goal investment social easy popular easy over return expect wait.,5,Point,77.25027620315608,28.59082237372065,Nizamuddin Station,2024-06-24T21:24:36,False
theft,Day parent country hot position six soldier dream history.,5,Point,77.05234562113668,28.622077903464344,Uttam Nagar,2024-09-16T02:26:00,True
other,Point audience thousand activity guess first hit stuff inside national common likely.,2,Point,77.22065009491506,28.645263909884026,GB Road,2025-04-09T15:43:47,False
unsafe_area,Admit attack energy always art smile.,2,Point,77.20358112847761,28.52842961916555,Hauzrani,2024-12-28T05:20:30,False
other,Pick may indeed reduce bar Mr pattern everyone finally.,4,Point,77.19205211889064,28.647535358645815,Mera Bridge,2024-12-30T01:05:37,False
unsafe_area,Window choice force only shake power poor financial.,5,Point,77.24327376264306,28.56678706885033,Moolchand Flyover,2024-12-01T09:03:14,False
poor_lighting,Around beat its law participant finally score scientist budget.,2,Point,77.2439658820429,28.567389604986325,Moolchand Flyover,2025-03-16T09:30:01,False
theft,Reduce clearly well mission situation result cold.,2,Point,77.16277709451636,28.582604598092228,Dhaula Kuan,2024-08-02T18:28:03,False
unsafe_area,Run brother tonight friend investment model enjoy window physical.,3,Point,77.24592620107406,28.546822995363694,Sant Nagar,2024-12-24T03:49:08,False
harassment,Member area teacher cold church significant thus purpose boy scientist able.,4,Point,77.24738221842645,28.545603181985673,Sant Nagar,2025-05-13T22:57:00,False
poor_lighting,Each line him change use tax.,3,Point,77.12348606139531,28.53647824540459,Mahipalpur,2025-01-15T04:27:42,True
poor_lighting,Different eat trouble floor step number budget pull apply development middle.,3,Point,77.03479560806849,28.81312427706094,Bawana,2024-07-02T07:28:26,False
harassment,Attention let executive suddenly force network account customer nor fight performance.,4,Point,77.08870004354928,28.69307390276625,Begumpur,2024-12-11T15:29:55,False
poor_lighting,Option management significant crime too set early according improve do.,2,Point,77.03759504678499,28.586592406453075,Dwarka Sec 9,2024-10-27T00:17:29,False
harassment,Week ability price support road billion.,5,Point,77.08910490659765,28.692357854012112,Begumpur,2025-01-06T05:37:03,False
poor_lighting,Information which win central evidence analysis discuss suddenly including.,2,Point,77.20442183844291,28.52736013782215,Hauzrani,2025-05-28T06:46:48,False
theft,Learn security oil measure PM hour option artist production candidate.,5,Point,77.0679847103257,28.478903093967542,IFFCO Chowk,2024-10-05T18:00:22,False
other,Surface unit hotel story for laugh do want carry.,5,Point,77.24456005455839,28.56824911072015,Lajpat Nagar,2025-04-09T13:40:31,False
unsafe_area,Board black last finish building group show later leg system bed space fight.,4,Point,77.13509979596853,28.66622617203893,Zakhira Flyover,2025-03-15T03:42:48,True
theft,American structure foreign before eat green message quality employee wrong all identify laugh.,5,Point,77.24263446672612,28.566769597931597,Moolchand Flyover,2025-03-31T23:59:06,False
poor_lighting,Economic left sound cause activity store work candidate statement head piece popular old.,3,Point,77.10616477064796,28.72189893422376,Rithala Metro,2024-09-22T23:46:18,True
poor_lighting,Against ask total kitchen can toward.,3,Point,77.08785377085766,28.482487878578354,Sikandarpur Metro,2025-05-02T13:32:54,True
unsafe_area,Business walk anything under item right many him interview government.,4,Point,77.10659922330619,28.72129912147341,Rithala Metro,2025-06-02T05:23:51,True
unsafe_area,Every land chance pass pay positive material third.,5,Point,77.22123552199098,28.709827085011625,Majnu Ka Tilla,2024-12-17T12:16:49,False
theft,Because him information poor something eat.,4,Point,77.08969725768702,28.482987961282085,Sikandarpur Metro,2025-04-22T00:08:13,True
harassment,Some writer site grow name machine tree maybe home conference five despite.,5,Point,77.27742673978872,28.68174531272797,Seelampur,2025-05-28T08:31:17,False
poor_lighting,Around yard morning short yourself wind beyond prevent entire.,2,Point,77.12298072456556,28.535599994294973,Mahipalpur,2025-04-27T11:43:03,True
theft,Shake way offer work home very.,4,Point,77.25734272491016,28.73481751149035,Sonia Vihar,2025-05-08T17:25:06,True
theft,Compare or south recently trial agreement red way.,5,Point,77.27710804287452,28.68145256805362,Seelampur,2025-01-19T08:34:54,False
other,None could write think man finally make.,2,Point,77.27679631996155,28.681531496210535,Seelampur,2024-07-19T12:38:54,False
other,Discussion despite money a truth cut.,5,Point,77.21144667879902,28.52283832910075,Saket,2024-08-04T03:38:21,True
harassment,Response try such food against only true similar suffer team.,5,Point,77.12343472002364,28.53543166639924,Mahipalpur,2024-07-12T15:25:55,True
theft,Relate product only from follow wish run join police maintain.,5,Point,77.22273642325483,28.709005727572897,Majnu Ka Tilla,2024-10-15T16:41:03,False
poor_lighting,Religious no threat party ground program sport her.,2,Point,77.25156947567328,28.59092393391911,Nizamuddin Station,2025-03-26T12:43:03,True
harassment,Camera rock we we hot yes whole allow own.,4,Point,77.20501270325408,28.527592603838965,Hauzrani,2025-06-07T04:05:13,True
other,Determine not view cell seat draw word collection those become remember police though.,2,Point,76.9928372718035,28.609505146289482,Najafgarh,2024-12-04T22:16:52,False
theft,Enter economic attack either blue ability.,4,Point,77.25082723606886,28.592285060008226,Nizamuddin Station,2024-11-11T08:34:59,False
harassment,Run why this manage her national big look tell prepare reach.,2,Point,77.24404204473758,28.56859709370794,Moolchand Flyover,2024-08-16T15:27:25,True
other,Available suffer far five weight avoid color heart rule natural together.,5,Point,77.17106057179716,28.461036216852648,Fatehpur Beri,2024-07-20T15:11:13,False
poor_lighting,Order party lot all wall close threat church big day.,3,Point,77.20471469862885,28.527689755821296,Hauzrani,2024-08-27T06:10:12,False
harassment,Recent reveal role enter example down anyone occur style child guess.,2,Point,77.24663124349242,28.545516160894028,Sant Nagar,2024-11-27T12:57:54,False
other,Far product outside current agent color factor.,3,Point,77.16353672577023,28.582525164998493,Dhaula Kuan,2024-07-16T07:05:18,False
unsafe_area,Such final however major produce before name continue those hard knowledge enjoy.,3,Point,77.24362996026817,28.569221329989592,Lajpat Nagar,2024-12-12T02:02:34,True
unsafe_area,Difficult environmental article sell property beat gas must wife.,2,Point,77.21519583776505,28.53873494334891,Malviya Nagar,2025-01-29T12:02:14,True
unsafe_area,Network subject stand industry movement term little think.,5,Point,77.20483061500344,28.52769654056076,Hauzrani,2024-12-16T10:28:29,True
other,Bad total research maybe too song quality per build.,4,Point,77.1227186848238,28.534879668202446,Mahipalpur,2025-04-04T12:53:57,False
unsafe_area,Common worker will speak call interest write itself young physical street.,4,Point,77.24598009819007,28.546194740546095,Sant Nagar,2024-09-22T15:03:49,False
theft,Treat trial attack hold however for everybody leader them skill.,3,Point,77.24589731626585,28.54636668822397,Sant Nagar,2025-02-11T10:42:33,True
